user_1|movie_1270,movie_1022,movie_2340,movie_1836|5.0,5.0,3.0,5.0|F|group_1|occupation_10
user_1|movie_2340,movie_1836,movie_3408,movie_1207|3.0,5.0,4.0,4.0|F|group_1|occupation_10
user_1|movie_2804,movie_260,movie_720,movie_1193|5.0,4.0,3.0,5.0|F|group_1|occupation_10
user_1|movie_720,movie_1193,movie_919,movie_608|3.0,5.0,4.0,4.0|F|group_1|occupation_10
user_1|movie_919,movie_608,movie_2692,movie_1961|4.0,4.0,4.0,5.0|F|group_1|occupation_10
user_1|movie_2028,movie_3105,movie_938,movie_1035|5.0,5.0,4.0,5.0|F|group_1|occupation_10
user_1|movie_938,movie_1035,movie_1962,movie_1028|4.0,5.0,4.0,5.0|F|group_1|occupation_10
user_1|movie_1962,movie_1028,movie_2018,movie_150|4.0,5.0,4.0,5.0|F|group_1|occupation_10
user_1|movie_2018,movie_150,movie_1097,movie_914|4.0,5.0,4.0,3.0|F|group_1|occupation_10
user_1|movie_1287,movie_2797,movie_1246,movie_2762|5.0,4.0,4.0,4.0|F|group_1|occupation_10
user_1|movie_1246,movie_2762,movie_661,movie_2918|4.0,4.0,3.0,4.0|F|group_1|occupation_10
user_1|movie_661,movie_2918,movie_531,movie_3114|3.0,4.0,4.0,4.0|F|group_1|occupation_10
user_1|movie_531,movie_3114,movie_2791,movie_1029|4.0,4.0,4.0,5.0|F|group_1|occupation_10
user_1|movie_2791,movie_1029,movie_2321,movie_1197|4.0,5.0,3.0,3.0|F|group_1|occupation_10
user_1|movie_2321,movie_1197,movie_594,movie_2398|3.0,3.0,4.0,4.0|F|group_1|occupation_10
user_1|movie_594,movie_2398,movie_1545,movie_527|4.0,4.0,4.0,5.0|F|group_1|occupation_10
user_1|movie_745,movie_595,movie_588,movie_1|3.0,5.0,4.0,5.0|F|group_1|occupation_10
user_1|movie_588,movie_1,movie_2687,movie_783|4.0,5.0,3.0,4.0|F|group_1|occupation_10
user_1|movie_2294,movie_2355,movie_1907,movie_1566|4.0,5.0,4.0,4.0|F|group_1|occupation_10
user_10|movie_597,movie_858,movie_743,movie_1210|4.0,3.0,3.0,4.0|F|group_35|occupation_1
user_10|movie_743,movie_1210,movie_1948,movie_2312|3.0,4.0,4.0,5.0|F|group_35|occupation_1
user_10|movie_1948,movie_2312,movie_3751,movie_1282|4.0,5.0,5.0,5.0|F|group_35|occupation_1
user_10|movie_3751,movie_1282,movie_551,movie_2858|5.0,5.0,3.0,3.0|F|group_35|occupation_1
user_10|movie_551,movie_2858,movie_2033,movie_3155|3.0,3.0,3.0,5.0|F|group_35|occupation_1
user_10|movie_2033,movie_3155,movie_480,movie_2791|3.0,5.0,4.0,4.0|F|group_35|occupation_1
user_10|movie_480,movie_2791,movie_1544,movie_2135|4.0,4.0,4.0,4.0|F|group_35|occupation_1
user_10|movie_1544,movie_2135,movie_3675,movie_2657|4.0,4.0,5.0,4.0|F|group_35|occupation_1
user_10|movie_3675,movie_2657,movie_2399,movie_648|5.0,4.0,4.0,4.0|F|group_35|occupation_1
user_10|movie_2399,movie_648,movie_3189,movie_3481|4.0,4.0,4.0,4.0|F|group_35|occupation_1
user_10|movie_3189,movie_3481,movie_3408,movie_3629|4.0,4.0,4.0,3.0|F|group_35|occupation_1
user_10|movie_2762,movie_919,movie_1927,movie_541|5.0,5.0,3.0,5.0|F|group_35|occupation_1
user_10|movie_1927,movie_541,movie_1198,movie_1234|3.0,5.0,5.0,4.0|F|group_35|occupation_1
user_10|movie_3037,movie_2300,movie_1293,movie_912|5.0,5.0,4.0,3.0|F|group_35|occupation_1
user_10|movie_1293,movie_912,movie_1291,movie_1270|4.0,3.0,5.0,4.0|F|group_35|occupation_1
user_10|movie_1291,movie_1270,movie_1954,movie_3114|5.0,4.0,3.0,4.0|F|group_35|occupation_1
user_10|movie_1954,movie_3114,movie_1302,movie_1214|3.0,4.0,5.0,4.0|F|group_35|occupation_1
user_10|movie_1302,movie_1214,movie_1079,movie_1215|5.0,4.0,5.0,4.0|F|group_35|occupation_1
user_10|movie_1079,movie_1215,movie_1080,movie_1201|5.0,4.0,5.0,2.0|F|group_35|occupation_1
user_10|movie_1080,movie_1201,movie_110,movie_223|5.0,2.0,4.0,2.0|F|group_35|occupation_1
user_10|movie_110,movie_223,movie_588,movie_913|4.0,2.0,4.0,3.0|F|group_35|occupation_1
user_10|movie_2716,movie_1294,movie_3868,movie_3035|4.0,4.0,3.0,3.0|F|group_35|occupation_1
user_10|movie_3868,movie_3035,movie_2997,movie_1028|3.0,3.0,4.0,5.0|F|group_35|occupation_1
user_10|movie_2997,movie_1028,movie_3296,movie_3702|4.0,5.0,4.0,3.0|F|group_35|occupation_1
user_10|movie_3296,movie_3702,movie_589,movie_277|4.0,3.0,4.0,3.0|F|group_35|occupation_1
user_10|movie_589,movie_277,movie_2959,movie_2336|4.0,3.0,3.0,5.0|F|group_35|occupation_1
user_10|movie_2959,movie_2336,movie_2872,movie_3095|3.0,5.0,4.0,4.0|F|group_35|occupation_1
user_10|movie_2872,movie_3095,movie_3198,movie_926|4.0,4.0,3.0,4.0|F|group_35|occupation_1
user_10|movie_3198,movie_926,movie_3471,movie_1254|3.0,4.0,5.0,3.0|F|group_35|occupation_1
user_10|movie_3671,movie_1411,movie_2324,movie_150|4.0,4.0,5.0,5.0|F|group_35|occupation_1
user_10|movie_2324,movie_150,movie_1682,movie_2000|5.0,5.0,5.0,5.0|F|group_35|occupation_1
user_10|movie_3194,movie_1271,movie_3358,movie_1580|4.0,5.0,5.0,5.0|F|group_35|occupation_1
user_10|movie_3358,movie_1580,movie_2501,movie_802|5.0,5.0,5.0,5.0|F|group_35|occupation_1
user_10|movie_2501,movie_802,movie_2863,movie_953|5.0,5.0,4.0,5.0|F|group_35|occupation_1
user_10|movie_2863,movie_953,movie_1,movie_1269|4.0,5.0,5.0,5.0|F|group_35|occupation_1
user_10|movie_1,movie_1269,movie_3087,movie_2355|5.0,5.0,5.0,4.0|F|group_35|occupation_1
user_10|movie_3087,movie_2355,movie_3525,movie_1307|5.0,4.0,2.0,5.0|F|group_35|occupation_1
user_10|movie_3525,movie_1307,movie_1250,movie_1084|2.0,5.0,3.0,4.0|F|group_35|occupation_1
user_10|movie_364,movie_3451,movie_2100,movie_180|4.0,5.0,5.0,2.0|F|group_35|occupation_1
user_10|movie_2100,movie_180,movie_914,movie_1947|5.0,2.0,5.0,5.0|F|group_35|occupation_1
user_10|movie_914,movie_1947,movie_3703,movie_356|5.0,5.0,2.0,5.0|F|group_35|occupation_1
user_10|movie_3703,movie_356,movie_3066,movie_2529|2.0,5.0,2.0,4.0|F|group_35|occupation_1
user_10|movie_3066,movie_2529,movie_3699,movie_1253|2.0,4.0,5.0,5.0|F|group_35|occupation_1
user_10|movie_3699,movie_1253,movie_2080,movie_2291|5.0,5.0,4.0,4.0|F|group_35|occupation_1
user_10|movie_2080,movie_2291,movie_3723,movie_594|4.0,4.0,4.0,5.0|F|group_35|occupation_1
user_10|movie_3723,movie_594,movie_3097,movie_1230|4.0,5.0,5.0,4.0|F|group_35|occupation_1
user_10|movie_3097,movie_1230,movie_2040,movie_368|5.0,4.0,4.0,4.0|F|group_35|occupation_1
user_10|movie_2040,movie_368,movie_2804,movie_587|4.0,4.0,5.0,5.0|F|group_35|occupation_1
user_10|movie_2804,movie_587,movie_920,movie_653|5.0,5.0,5.0,4.0|F|group_35|occupation_1
user_10|movie_920,movie_653,movie_62,movie_2496|5.0,4.0,5.0,4.0|F|group_35|occupation_1
user_10|movie_62,movie_2496,movie_3100,movie_3359|5.0,4.0,3.0,3.0|F|group_35|occupation_1
user_10|movie_3100,movie_3359,movie_3255,movie_2948|3.0,3.0,4.0,4.0|F|group_35|occupation_1
user_10|movie_3255,movie_2948,movie_943,movie_1408|4.0,4.0,4.0,4.0|F|group_35|occupation_1
user_10|movie_943,movie_1408,movie_2874,movie_915|4.0,4.0,5.0,5.0|F|group_35|occupation_1
user_10|movie_2874,movie_915,movie_918,movie_539|5.0,5.0,5.0,5.0|F|group_35|occupation_1
user_10|movie_918,movie_539,movie_1653,movie_592|5.0,5.0,5.0,4.0|F|group_35|occupation_1
user_10|movie_1653,movie_592,movie_1104,movie_1243|5.0,4.0,4.0,5.0|F|group_35|occupation_1
user_10|movie_1104,movie_1243,movie_2041,movie_1257|4.0,5.0,3.0,5.0|F|group_35|occupation_1
user_10|movie_2041,movie_1257,movie_1088,movie_2302|3.0,5.0,5.0,5.0|F|group_35|occupation_1
user_10|movie_1088,movie_2302,movie_2321,movie_3386|5.0,5.0,4.0,4.0|F|group_35|occupation_1
user_10|movie_1012,movie_3247,movie_1921,movie_316|3.0,4.0,4.0,5.0|F|group_35|occupation_1
user_10|movie_1921,movie_316,movie_2662,movie_104|4.0,5.0,4.0,3.0|F|group_35|occupation_1
user_10|movie_2662,movie_104,movie_971,movie_3086|4.0,3.0,5.0,4.0|F|group_35|occupation_1
user_10|movie_971,movie_3086,movie_1357,movie_2371|5.0,4.0,5.0,4.0|F|group_35|occupation_1
user_10|movie_1357,movie_2371,movie_2294,movie_2078|5.0,4.0,4.0,4.0|F|group_35|occupation_1
user_10|movie_2294,movie_2078,movie_590,movie_2174|4.0,4.0,5.0,5.0|F|group_35|occupation_1
user_10|movie_590,movie_2174,movie_963,movie_2001|5.0,5.0,5.0,4.0|F|group_35|occupation_1
user_10|movie_963,movie_2001,movie_3363,movie_2617|5.0,4.0,5.0,4.0|F|group_35|occupation_1
user_10|movie_7,movie_1019,movie_2003,movie_2137|4.0,4.0,4.0,4.0|F|group_35|occupation_1
user_10|movie_2003,movie_2137,movie_2967,movie_1356|4.0,4.0,4.0,5.0|F|group_35|occupation_1
